id,Symbol,Date,Open,Close,Volume
83,AMZN,2021-05-04,167.809494018555,165.593505859375,108788000
84,AMZN,2021-05-05,166.942993164063,163.526992797852,74226000
85,AMZN,2021-05-06,163.5,165.318496704102,88954000
86,AMZN,2021-05-07,165.954498291016,164.580505371094,94206000
87,AMZN,2021-05-10,164.115997314453,159.524505615234,116772000
88,AMZN,2021-05-11,156.813995361328,161.195495605469,92396000
89,AMZN,2021-05-12,159.25,157.59700012207,98728000
90,AMZN,2021-05-13,159.273498535156,158.073501586914,67018000
91,AMZN,2021-05-14,159.27799987793,161.145004272461,66500000
92,AMZN,2021-05-17,162.296493530273,163.519500732422,74478000
93,AMZN,2021-05-18,164.628997802734,161.613998413086,56568000
94,AMZN,2021-05-19,159.75,161.589996337891,53594000
95,AMZN,2021-05-20,162.220001220703,162.384002685547,52664000
96,AMZN,2021-05-21,162.5,160.154006958008,82098000
97,AMZN,2021-05-24,160.774993896484,162.249496459961,48456000
98,AMZN,2021-05-25,163.33349609375,162.952499389648,65222000
99,AMZN,2021-05-26,163.729507446289,163.257995605469,47680000
100,AMZN,2021-05-27,162.800003051758,161.505493164063,51224000
101,AMZN,2021-05-28,162.100006103516,161.153503417969,46596000
102,AMZN,2021-06-01,162.175003051758,160.932495117188,48600000
103,AMZN,2021-06-02,161.154998779297,161.699493408203,40290000
104,AMZN,2021-06-03,160.211502075195,159.350494384766,47966000
105,AMZN,2021-06-04,160.600006103516,160.311004638672,44994000
106,AMZN,2021-06-07,159.866500854492,159.900497436523,44316000
107,AMZN,2021-06-08,161.130493164063,163.205505371094,68334000
108,AMZN,2021-06-09,163.643493652344,164.057495117188,49110000
109,AMZN,2021-06-10,164.100494384766,167.482498168945,69530000
110,AMZN,2021-06-11,167.482498168945,167.341506958008,56348000
111,AMZN,2021-06-14,167.341506958008,169.193496704102,51394000
112,AMZN,2021-06-15,169.199996948242,169.156494140625,48524000
113,AMZN,2021-06-16,169.600006103516,170.762496948242,84056000
114,AMZN,2021-06-17,170.158996582031,174.462005615234,102730000
115,AMZN,2021-06-18,173.999496459961,174.345001220703,104954000
116,AMZN,2021-06-21,173.820999145508,172.697998046875,65542000
117,AMZN,2021-06-22,172.90299987793,175.272003173828,66902000
118,AMZN,2021-06-23,175.25,175.190994262695,56266000
119,AMZN,2021-06-24,175.38200378418,172.453994750977,76640000
120,AMZN,2021-06-25,173.199996948242,170.072998046875,78820000
121,AMZN,2021-06-28,170.800003051758,172.19450378418,44856000
122,AMZN,2021-06-29,171.940994262695,172.406997680664,41968000
123,AMZN,2021-06-30,172.052993774414,172.007995605469,48080000
124,AMZN,2021-07-01,171.730499267578,171.648498535156,40742000
125,AMZN,2021-07-02,172.582000732422,175.54899597168,63388000
126,AMZN,2021-07-06,176.505493164063,183.787002563477,134896000
127,AMZN,2021-07-07,185.869003295898,184.828994750977,106562000
128,AMZN,2021-07-08,182.177993774414,186.570495605469,103612000
129,AMZN,2021-07-09,186.126007080078,185.966995239258,74964000
130,AMZN,2021-07-12,187.199996948242,185.927505493164,51432000
131,AMZN,2021-07-13,185.104995727539,183.86799621582,76918000
132,AMZN,2021-07-14,185.442504882813,184.083999633789,65932000
133,AMZN,2021-07-15,184.710006713867,181.559997558594,63706000
134,AMZN,2021-07-16,181.665496826172,178.681503295898,80874000
135,AMZN,2021-07-19,176.628997802734,177.479507446289,75692000
136,AMZN,2021-07-20,178.365997314453,178.65950012207,65114000
137,AMZN,2021-07-21,178.819000244141,179.259994506836,46380000
138,AMZN,2021-07-22,179.36149597168,181.901504516602,65308000
139,AMZN,2021-07-23,182,182.832000732422,48726000
140,AMZN,2021-07-26,183.658493041992,184.990997314453,58002000
141,AMZN,2021-07-27,184.925003051758,181.31950378418,82638000
142,AMZN,2021-07-28,181.688995361328,181.516006469727,59988000
143,AMZN,2021-07-29,181.387496948242,179.996002197266,110400000
144,AMZN,2021-07-30,167.397506713867,166.379501342773,199312000
145,AMZN,2021-08-02,167.654998779297,166.574005126953,67078000
146,AMZN,2021-08-03,167.035995483398,168.311996459961,83146000
147,AMZN,2021-08-04,168.967498779297,167.735992431641,43678000
148,AMZN,2021-08-05,167.811004638672,168.799499511719,48670000
149,AMZN,2021-08-06,168.75,167.246994018555,52752000
150,AMZN,2021-08-09,167.18049621582,167.093505859375,42964000
151,AMZN,2021-08-10,167.250503540039,166.033996582031,48252000
152,AMZN,2021-08-11,166.572494506836,164.605499267578,58944000
153,AMZN,2021-08-12,164.5,165.175003051758,46282000
154,AMZN,2021-08-13,165.283493041992,164.698501586914,41134000
155,AMZN,2021-08-16,164.149993896484,164.949493408203,66394000
156,AMZN,2021-08-17,163.875,162.098007202148,67758000
157,AMZN,2021-08-18,162.099502563477,160.061004638672,56086000
158,AMZN,2021-08-19,159.70100402832,159.387496948242,75658000
159,AMZN,2021-08-20,160.193496704102,159.997497558594,67168000
160,AMZN,2021-08-23,160.595001220703,163.293502807617,65362000
161,AMZN,2021-08-24,164,165.289001464844,51036000
162,AMZN,2021-08-25,165.493499755859,164.958999633789,33606000
163,AMZN,2021-08-26,164.949996948242,165.800003051758,41976000
164,AMZN,2021-08-27,166.661499023438,167.481506347656,48048000
165,AMZN,2021-08-30,167.871505737305,171.078506469727,63844000
166,AMZN,2021-08-31,171.240005493164,173.539505004883,87128000
167,AMZN,2021-09-01,174.820007324219,173.949996948242,72598000
168,AMZN,2021-09-02,174.738006591797,173.156005859375,58474000
169,AMZN,2021-09-03,172.600006103516,173.902496337891,51514000
170,AMZN,2021-09-07,173.899993896484,175.464492797852,54758000
171,AMZN,2021-09-08,175.582504272461,176.274993896484,61068000
172,AMZN,2021-09-09,176.300994873047,174.207992553711,54384000
173,AMZN,2021-09-10,175.091506958008,173.457504272461,47946000
174,AMZN,2021-09-13,174.139999389648,172.858505249023,51380000
175,AMZN,2021-09-14,173.777496337891,172.5,38738000
176,AMZN,2021-09-15,172.126007080078,173.789505004883,59150000
177,AMZN,2021-09-16,172.998001098633,174.412002563477,51672000
178,AMZN,2021-09-17,174.420501708984,173.126007080078,92332000
179,AMZN,2021-09-20,169.800003051758,167.786499023438,93382000
180,AMZN,2021-09-21,168.75,167.181503295898,55618000
181,AMZN,2021-09-22,167.550003051758,169.002502441406,48228000
182,AMZN,2021-09-23,169.002502441406,170.800003051758,47588000
183,AMZN,2021-09-24,170.100494384766,171.276000976563,42324000
184,AMZN,2021-09-27,168.574996948242,170.289993286133,72690000
185,AMZN,2021-09-28,167.885498046875,165.798004150391,88616000
186,AMZN,2021-09-29,166.105499267578,165.055999755859,51246000
187,AMZN,2021-09-30,165.800003051758,164.251998901367,56848000
188,AMZN,2021-10-01,164.450500488281,164.162994384766,56712000
189,AMZN,2021-10-04,163.969497680664,159.488998413086,90462000
190,AMZN,2021-10-05,160.225006103516,161.050003051758,65384000
191,AMZN,2021-10-06,160.676498413086,163.100494384766,50660000
192,AMZN,2021-10-07,164.576995849609,165.121505737305,48182000
193,AMZN,2021-10-08,165.850006103516,164.430999755859,39964000
194,AMZN,2021-10-11,163.75,162.315002441406,40684000
195,AMZN,2021-10-12,162.850006103516,162.366500854492,36392000
196,AMZN,2021-10-13,163.485504150391,164.214004516602,48402000
197,AMZN,2021-10-14,165.122497558594,164.99299621582,42190000
198,AMZN,2021-10-15,165.570999145508,170.45100402832,103598000
199,AMZN,2021-10-18,169.417999267578,172.337005615234,63482000
200,AMZN,2021-10-19,171.714492797852,172.207504272461,47722000
201,AMZN,2021-10-20,172.632995605469,170.753005981445,42796000
202,AMZN,2021-10-21,170.712493896484,171.750503540039,37628000
203,AMZN,2021-10-22,171.050003051758,166.777496337891,62782000
204,AMZN,2021-10-25,166.75,166.018493652344,44520000
205,AMZN,2021-10-26,167.475494384766,168.803497314453,53966000
206,AMZN,2021-10-27,169.399993896484,169.624496459961,54044000
207,AMZN,2021-10-28,170.104995727539,172.328506469727,114174000
208,AMZN,2021-10-29,165.001007080078,168.621505737305,129722000
209,AMZN,2021-11-01,168.089996337891,165.905502319336,72178000
210,AMZN,2021-11-02,165.750503540039,165.637496948242,52552000
211,AMZN,2021-11-03,165.449996948242,169.199996948242,67944000
212,AMZN,2021-11-04,168.5,173.850006103516,107060000
213,AMZN,2021-11-05,173.850006103516,175.949493408203,99940000
214,AMZN,2021-11-08,176.162002563477,174.449005126953,61480000
215,AMZN,2021-11-09,175.762496948242,178.811492919922,85898000
216,AMZN,2021-11-10,178.193496704102,174.102493286133,80548000
217,AMZN,2021-11-11,175.649993896484,173.625,45288000
218,AMZN,2021-11-12,174.25,176.257507324219,53788000
219,AMZN,2021-11-15,176.850006103516,177.283996582031,58594000
220,AMZN,2021-11-16,176.949996948242,177.035003662109,44342000
221,AMZN,2021-11-17,178.235992431641,177.449996948242,51206000
222,AMZN,2021-11-18,178.317504882813,184.802993774414,114070000
223,AMZN,2021-11-19,185.634506225586,183.828506469727,98734000
224,AMZN,2021-11-22,183.819000244141,178.628494262695,96844000
225,AMZN,2021-11-23,179.251998901367,179.001998901367,73804000
226,AMZN,2021-11-24,178.133499145508,179.020492553711,46560000
227,AMZN,2021-11-26,180.104995727539,175.227996826172,59826000
228,AMZN,2021-11-29,177.38200378418,178.078506469727,65312000
229,AMZN,2021-11-30,178.175003051758,175.353500366211,80022000
230,AMZN,2021-12-01,177.25,172.186004638672,74916000
231,AMZN,2021-12-02,173,171.86799621582,64726000
232,AMZN,2021-12-03,172.75,169.489501953125,80712000
233,AMZN,2021-12-06,169.649993896484,171.368499755859,68860000
234,AMZN,2021-12-07,174.600006103516,176.164505004883,66410000
235,AMZN,2021-12-08,176.150497436523,176.158004760742,45254000
236,AMZN,2021-12-09,175.75,174.171005249023,46062000
237,AMZN,2021-12-10,175.417007446289,172.212005615234,60690000
238,AMZN,2021-12-13,172,169.567504882813,62170000
239,AMZN,2021-12-14,167.550003051758,169.091506958008,55976000
240,AMZN,2021-12-15,168.598007202148,173.315002441406,75794000
241,AMZN,2021-12-16,173.368499755859,168.871002197266,60876000
242,AMZN,2021-12-17,167.710494995117,170.017501831055,85542000
243,AMZN,2021-12-20,166.850006103516,167.078994750977,57372000
244,AMZN,2021-12-21,167.850494384766,170.417007446289,55956000
245,AMZN,2021-12-22,169.270004272461,171.037002563477,55036000
246,AMZN,2021-12-23,170.427993774414,171.068496704102,36788000
247,AMZN,2021-12-27,171.037002563477,169.669494628906,58688000
248,AMZN,2021-12-28,170.182495117188,170.660995483398,54638000
249,AMZN,2021-12-29,170.839996337891,169.20100402832,35754000
250,AMZN,2021-12-30,169.699996948242,168.644500732422,37584000
251,AMZN,2021-12-31,168.955993652344,166.716995239258,47830000
0,CRM,2021-01-04,222.639999389648,220.309997558594,10319900
1,CRM,2021-01-05,219.490005493164,221.520004272461,8657200
2,CRM,2021-01-06,218,216.149993896484,9789800
3,CRM,2021-01-07,217.029998779297,217.979995727539,8443100
4,CRM,2021-01-08,220,222.039993286133,7301700
5,CRM,2021-01-11,219.630004882812,218.25,7199000
6,CRM,2021-01-12,218,215.520004272461,10736000
7,CRM,2021-01-13,217,218.179992675781,6839200
8,CRM,2021-01-14,218.229995727539,215.600006103516,6548000
9,CRM,2021-01-15,216.169998168945,213.139999389648,8525600
10,CRM,2021-01-19,215.350006103516,216.759994506836,7753800
11,CRM,2021-01-20,221.990005493164,223.440002441406,9857700
12,CRM,2021-01-21,223.690002441406,222.169998168945,6785900
13,CRM,2021-01-22,224.899993896484,225.770004272461,10186100
14,CRM,2021-01-25,229.690002441406,225.919998168945,8213500
15,CRM,2021-01-26,227.800003051758,226.259994506836,5021000
16,CRM,2021-01-27,223.699996948242,224.779998779297,7641100
17,CRM,2021-01-28,225,226.5,7246000
18,CRM,2021-01-29,224.660003662109,225.559997558594,6473000
19,CRM,2021-02-01,227.210006713867,228.460006713867,5696700
20,CRM,2021-02-02,231.470001220703,234.199996948242,7134900
21,CRM,2021-02-03,235,234.820007324219,5357600
22,CRM,2021-02-04,235.520004272461,237.979995727539,4770700
23,CRM,2021-02-05,239.149993896484,238.889999389648,5020000
24,CRM,2021-02-08,239.509994506836,238.929992675781,4336400
25,CRM,2021-02-09,239.559997558594,236.699996948242,5157200
26,CRM,2021-02-10,237.449996948242,236.720001220703,5535600
27,CRM,2021-02-11,238.929992675781,241.240005493164,6091600
28,CRM,2021-02-12,240.949996948242,240.369995117187,4314400
29,CRM,2021-02-16,245,248.589996337891,10837600
30,CRM,2021-02-17,248.589996337891,247.660003662109,5879200
31,CRM,2021-02-18,245.970001220703,247.009994506836,4152800
32,CRM,2021-02-19,248,246.559997558594,4647700
33,CRM,2021-02-22,244.259994506836,240.949996948242,5055000
34,CRM,2021-02-23,235.259994506836,235.639999389648,8641600
35,CRM,2021-02-24,235.529998779297,240.470001220703,6128300
36,CRM,2021-02-25,238.529998779297,231.080001831055,8828900
37,CRM,2021-02-26,229.389999389648,216.5,20372900
38,CRM,2021-03-01,219.899993896484,217.539993286133,14027700
39,CRM,2021-03-02,218.399993896484,213.470001220703,10211500
40,CRM,2021-03-03,212.830001831055,206,11459000
41,CRM,2021-03-04,206.839996337891,205.330001831055,12800500
42,CRM,2021-03-05,210.009994506836,210.759994506836,11406000
43,CRM,2021-03-08,213.619995117187,207.720001220703,9576400
44,CRM,2021-03-09,212.179992675781,211.529998779297,9732200
45,CRM,2021-03-10,214.720001220703,211.960006713867,7186400
46,CRM,2021-03-11,215,215.949996948242,6431000
47,CRM,2021-03-12,213.449996948242,212.210006713867,6114600
48,CRM,2021-03-15,211.850006103516,212.800003051758,5733700
49,CRM,2021-03-16,214.839996337891,214.479995727539,5311000
50,CRM,2021-03-17,213.520004272461,213.119995117187,5805100
51,CRM,2021-03-18,210.699996948242,209.479995727539,5580100
52,CRM,2021-03-19,209.809997558594,212.199996948242,7088400
53,CRM,2021-03-22,211.479995727539,215.169998168945,5002500
54,CRM,2021-03-23,214.759994506836,215,4578000
55,CRM,2021-03-24,215.130004882812,209.529998779297,4617700
56,CRM,2021-03-25,206.169998168945,205.440002441406,7977200
57,CRM,2021-03-26,205.639999389648,209.089996337891,7333200
58,CRM,2021-03-29,209.009994506836,210.770004272461,5686900
59,CRM,2021-03-30,208.639999389648,210,4717900
60,CRM,2021-03-31,210.440002441406,211.869995117187,6838000
61,CRM,2021-04-01,213.600006103516,218.720001220703,7763500
62,CRM,2021-04-05,219.610000610352,220.289993286133,5553200
63,CRM,2021-04-06,219.820007324219,221.089996337891,5448500
64,CRM,2021-04-07,221.960006713867,220.789993286133,4403400
65,CRM,2021-04-08,223,224.449996948242,6169100
66,CRM,2021-04-09,224.330001831055,231.279998779297,7319300
67,CRM,2021-04-12,229.520004272461,228.759994506836,6205700
68,CRM,2021-04-13,229,232,5397100
69,CRM,2021-04-14,232.850006103516,228.020004272461,4617600
70,CRM,2021-04-15,229.869995117187,233,5073900
71,CRM,2021-04-16,234,231.910003662109,5088700
72,CRM,2021-04-19,230.830001831055,230.5,4257700
73,CRM,2021-04-20,230,227.960006713867,4081200
74,CRM,2021-04-21,227.110000610352,230.559997558594,4024000
75,CRM,2021-04-22,230,231.350006103516,4975400
76,CRM,2021-04-23,232.940002441406,233.509994506836,5447100
77,CRM,2021-04-26,234.039993286133,235.460006713867,3459600
78,CRM,2021-04-27,235.460006713867,234.210006713867,3445200
79,CRM,2021-04-28,235,236.880004882812,4274500
80,CRM,2021-04-29,237.320007324219,234.360000610352,4140800
81,CRM,2021-04-30,232.800003051758,230.320007324219,5024800
82,CRM,2021-05-03,230.770004272461,223.759994506836,5835700
83,CRM,2021-05-04,221.669998168945,217.179992675781,6727500
84,CRM,2021-05-05,218.820007324219,215.399993896484,4205800
85,CRM,2021-05-06,215.809997558594,218.050003051758,5200000
86,CRM,2021-05-07,220.509994506836,216.5,5774700
87,CRM,2021-05-10,215.5,213.889999389648,5263700
88,CRM,2021-05-11,209,215.559997558594,6097900
89,CRM,2021-05-12,213.339996337891,210.539993286133,5482500
90,CRM,2021-05-13,212.970001220703,211.860000610352,5337000
91,CRM,2021-05-14,214.190002441406,217.660003662109,4429000
92,CRM,2021-05-17,216.589996337891,215.059997558594,3816100
93,CRM,2021-05-18,215.440002441406,214.330001831055,3540600
94,CRM,2021-05-19,215.850006103516,221.339996337891,8092100
95,CRM,2021-05-20,222.979995727539,223.779998779297,6705500
96,CRM,2021-05-21,225.210006713867,222.580001831055,4913600
97,CRM,2021-05-24,225,226.990005493164,5288300
98,CRM,2021-05-25,228,227.710006713867,6256300
99,CRM,2021-05-26,228.479995727539,229.679992675781,5807100
100,CRM,2021-05-27,229.520004272461,225.830001831055,15344100
101,CRM,2021-05-28,239.220001220703,238.100006103516,17810800
102,CRM,2021-06-01,238,236.199996948242,8103900
103,CRM,2021-06-02,234.399993896484,234.619995117187,5543900
104,CRM,2021-06-03,232.889999389648,230.839996337891,5109000
105,CRM,2021-06-04,231.630004882813,237.479995727539,6177600
106,CRM,2021-06-07,236.600006103516,238.139999389648,3510800
107,CRM,2021-06-08,238.800003051758,236.419998168945,5827300
108,CRM,2021-06-09,238.869995117187,236.089996337891,3350900
109,CRM,2021-06-10,236,240.190002441406,4659500
110,CRM,2021-06-11,239.029998779297,240.309997558594,4624200
111,CRM,2021-06-14,240.699996948242,246.259994506836,6764700
112,CRM,2021-06-15,245.210006713867,242.580001831055,5135300
113,CRM,2021-06-16,242,242.389999389648,5099300
114,CRM,2021-06-17,242,244.429992675781,5170200
115,CRM,2021-06-18,241.850006103516,242.779998779297,7822200
116,CRM,2021-06-21,243.449996948242,244.479995727539,5895100
117,CRM,2021-06-22,243.800003051758,243.110000610352,4457200
118,CRM,2021-06-23,243.75,241.839996337891,4482400
119,CRM,2021-06-24,243.350006103516,243.770004272461,4987300
120,CRM,2021-06-25,244.190002441406,241.869995117188,15409300
121,CRM,2021-06-28,244.210006713867,244.570007324219,4274900
122,CRM,2021-06-29,244.440002441406,245.809997558594,3871900
123,CRM,2021-06-30,245.479995727539,244.270004272461,4168800
124,CRM,2021-07-01,244.5,244.979995727539,3899600
125,CRM,2021-07-02,246.919998168945,248.199996948242,4056200
126,CRM,2021-07-06,249,250.25,5590200
127,CRM,2021-07-07,253,248.440002441406,5101400
128,CRM,2021-07-08,244.839996337891,245.800003051758,5159600
129,CRM,2021-07-09,245.589996337891,245.059997558594,4213500
130,CRM,2021-07-12,247.220001220703,242.910003662109,5604500
131,CRM,2021-07-13,242.289993286133,244.020004272461,6699800
132,CRM,2021-07-14,244.5,242.429992675781,6375700
133,CRM,2021-07-15,241.220001220703,237.580001831055,7912600
134,CRM,2021-07-16,238.300003051758,238.429992675781,7288100
135,CRM,2021-07-19,236.509994506836,237.550003051758,8843000
136,CRM,2021-07-20,238.699996948242,240.110000610352,8487000
137,CRM,2021-07-21,241.440002441406,242.110000610352,15323100
138,CRM,2021-07-22,243.5,248.279998779297,7868700
139,CRM,2021-07-23,250,248.25,5877300
140,CRM,2021-07-26,248.199996948242,247.600006103516,3960700
141,CRM,2021-07-27,247.210006713867,243.509994506836,6352500
142,CRM,2021-07-28,243.820007324219,243.960006713867,4100200
143,CRM,2021-07-29,243.490005493164,244.039993286133,3271100
144,CRM,2021-07-30,243,241.929992675781,3748400
145,CRM,2021-08-02,242.309997558594,240.860000610352,3525700
146,CRM,2021-08-03,241.380004882812,241.130004882812,3077900
147,CRM,2021-08-04,241.619995117187,244.169998168945,4121600
148,CRM,2021-08-05,244.679992675781,250.559997558594,5235200
149,CRM,2021-08-06,249.229995727539,250.589996337891,4045400
150,CRM,2021-08-09,251.419998168945,249.320007324219,3312200
151,CRM,2021-08-10,250.869995117187,243.389999389648,4430600
152,CRM,2021-08-11,244.669998168945,242.279998779297,3999200
153,CRM,2021-08-12,242.5,248.389999389648,4467400
154,CRM,2021-08-13,251.710006713867,251.559997558594,5986400
155,CRM,2021-08-16,250.169998168945,249.199996948242,4047500
156,CRM,2021-08-17,248.259994506836,246.990005493164,3472600
157,CRM,2021-08-18,248,251.220001220703,8306700
158,CRM,2021-08-19,249.169998168945,253.070007324219,6600800
159,CRM,2021-08-20,253,256.130004882812,5510700
160,CRM,2021-08-23,257,260.519989013672,7603900
161,CRM,2021-08-24,261.920013427734,259.660003662109,6685200
162,CRM,2021-08-25,260.859985351563,260.850006103516,9701000
163,CRM,2021-08-26,269.799987792969,267.790008544922,18987000
164,CRM,2021-08-27,267.859985351562,266.529998779297,7992500
165,CRM,2021-08-30,265.809997558594,264.970001220703,5730000
166,CRM,2021-08-31,264.769989013672,265.269989013672,5901500
167,CRM,2021-09-01,266.269989013672,268.320007324219,7189000
168,CRM,2021-09-02,269,264.149993896484,4498300
169,CRM,2021-09-03,263.600006103516,267.079986572266,7356700
170,CRM,2021-09-07,266.540008544922,265.209991455078,4672500
171,CRM,2021-09-08,263.619995117187,262.619995117188,3851500
172,CRM,2021-09-09,261.820007324219,260.739990234375,4126500
173,CRM,2021-09-10,261,257.200012207031,5280900
174,CRM,2021-09-13,257,254.110000610352,5258200
175,CRM,2021-09-14,254.110000610352,254.369995117188,4097500
176,CRM,2021-09-15,254.539993286133,256.160003662109,4764600
177,CRM,2021-09-16,255.529998779297,260.359985351562,5122600
178,CRM,2021-09-17,259.269989013672,260.529998779297,7049400
179,CRM,2021-09-20,256.589996337891,258.220001220703,5985500
180,CRM,2021-09-21,259.470001220703,257.970001220703,6040600
181,CRM,2021-09-22,258.899993896484,259.170013427734,4355600
182,CRM,2021-09-23,270,277.859985351562,15617200
183,CRM,2021-09-24,278.5,285.630004882813,13368300
184,CRM,2021-09-27,282.440002441406,279.679992675781,5941100
185,CRM,2021-09-28,275.109985351562,272.279998779297,7127100
186,CRM,2021-09-29,273.489990234375,270.5,4361900
187,CRM,2021-09-30,270.649993896484,271.220001220703,5224200
188,CRM,2021-10-01,271.5,275.260009765625,4756000
189,CRM,2021-10-04,275.220001220703,270.859985351562,6393800
190,CRM,2021-10-05,272.109985351562,271.769989013672,4050400
191,CRM,2021-10-06,269.670013427734,275.269989013672,4745500
192,CRM,2021-10-07,276.899993896484,274.579986572266,5374200
193,CRM,2021-10-08,275.540008544922,272.480010986328,2683300
194,CRM,2021-10-11,271.779998779297,273.75,2693000
195,CRM,2021-10-12,276.420013427734,279,5970100
196,CRM,2021-10-13,280,284.410003662109,6573500
197,CRM,2021-10-14,286,290.019989013672,5433900
198,CRM,2021-10-15,292.489990234375,291.660003662109,5119300
199,CRM,2021-10-18,290.779998779297,291.700012207031,5163300
200,CRM,2021-10-19,292.100006103516,292.339996337891,3631200
201,CRM,2021-10-20,293.109985351562,290.089996337891,4487900
