Symbol,Open,Close,Volume,Date
1,169,169.97200012207,63720000,2021-04-16
1,169.516494750977,168.600494384766,54508000,2021-04-19
1,168.679992675781,166.734497070313,52460000,2021-04-20
1,165.800003051758,168.100997924805,44224000,2021-04-21
1,168.583999633789,165.451995849609,51612000,2021-04-22
1,165.955001831055,167.044006347656,63856000,2021-04-23
1,167.399993896484,170.449996948242,97614000,2021-04-26
1,172.173492431641,170.871505737305,76542000,2021-04-27
1,171.740005493164,172.925003051758,92638000,2021-04-28
1,175.255004882813,173.565505981445,153648000,2021-04-29
1,176.255996704102,173.371002197266,140186000,2021-04-30
1,174.23649597168,169.324493408203,117510000,2021-05-03
1,167.809494018555,165.593505859375,108788000,2021-05-04
1,166.942993164063,163.526992797852,74226000,2021-05-05
1,163.5,165.318496704102,88954000,2021-05-06
1,165.954498291016,164.580505371094,94206000,2021-05-07
1,164.115997314453,159.524505615234,116772000,2021-05-10
1,156.813995361328,161.195495605469,92396000,2021-05-11
1,159.25,157.59700012207,98728000,2021-05-12
1,159.273498535156,158.073501586914,67018000,2021-05-13
1,159.27799987793,161.145004272461,66500000,2021-05-14
1,162.296493530273,163.519500732422,74478000,2021-05-17
1,164.628997802734,161.613998413086,56568000,2021-05-18
1,159.75,161.589996337891,53594000,2021-05-19
1,162.220001220703,162.384002685547,52664000,2021-05-20
1,162.5,160.154006958008,82098000,2021-05-21
1,160.774993896484,162.249496459961,48456000,2021-05-24
1,163.33349609375,162.952499389648,65222000,2021-05-25
1,163.729507446289,163.257995605469,47680000,2021-05-26
1,162.800003051758,161.505493164063,51224000,2021-05-27
1,162.100006103516,161.153503417969,46596000,2021-05-28
1,162.175003051758,160.932495117188,48600000,2021-06-01
1,161.154998779297,161.699493408203,40290000,2021-06-02
1,160.211502075195,159.350494384766,47966000,2021-06-03
1,160.600006103516,160.311004638672,44994000,2021-06-04
1,159.866500854492,159.900497436523,44316000,2021-06-07
1,161.130493164063,163.205505371094,68334000,2021-06-08
1,163.643493652344,164.057495117188,49110000,2021-06-09
1,164.100494384766,167.482498168945,69530000,2021-06-10
1,167.482498168945,167.341506958008,56348000,2021-06-11
1,167.341506958008,169.193496704102,51394000,2021-06-14
1,169.199996948242,169.156494140625,48524000,2021-06-15
1,169.600006103516,170.762496948242,84056000,2021-06-16
1,170.158996582031,174.462005615234,102730000,2021-06-17
1,173.999496459961,174.345001220703,104954000,2021-06-18
1,173.820999145508,172.697998046875,65542000,2021-06-21
1,172.90299987793,175.272003173828,66902000,2021-06-22
1,175.25,175.190994262695,56266000,2021-06-23
1,175.38200378418,172.453994750977,76640000,2021-06-24
1,173.199996948242,170.072998046875,78820000,2021-06-25
1,170.800003051758,172.19450378418,44856000,2021-06-28
1,171.940994262695,172.406997680664,41968000,2021-06-29
1,172.052993774414,172.007995605469,48080000,2021-06-30
1,171.730499267578,171.648498535156,40742000,2021-07-01
1,172.582000732422,175.54899597168,63388000,2021-07-02
1,176.505493164063,183.787002563477,134896000,2021-07-06
1,185.869003295898,184.828994750977,106562000,2021-07-07
1,182.177993774414,186.570495605469,103612000,2021-07-08
1,186.126007080078,185.966995239258,74964000,2021-07-09
1,187.199996948242,185.927505493164,51432000,2021-07-12
1,185.104995727539,183.86799621582,76918000,2021-07-13
1,185.442504882813,184.083999633789,65932000,2021-07-14
1,184.710006713867,181.559997558594,63706000,2021-07-15
1,181.665496826172,178.681503295898,80874000,2021-07-16
1,176.628997802734,177.479507446289,75692000,2021-07-19
1,178.365997314453,178.65950012207,65114000,2021-07-20
1,178.819000244141,179.259994506836,46380000,2021-07-21
1,179.36149597168,181.901504516602,65308000,2021-07-22
1,182,182.832000732422,48726000,2021-07-23
1,183.658493041992,184.990997314453,58002000,2021-07-26
1,184.925003051758,181.31950378418,82638000,2021-07-27
1,181.688995361328,181.516006469727,59988000,2021-07-28
1,181.387496948242,179.996002197266,110400000,2021-07-29
1,167.397506713867,166.379501342773,199312000,2021-07-30
1,167.654998779297,166.574005126953,67078000,2021-08-02
1,167.035995483398,168.311996459961,83146000,2021-08-03
1,168.967498779297,167.735992431641,43678000,2021-08-04
1,167.811004638672,168.799499511719,48670000,2021-08-05
1,168.75,167.246994018555,52752000,2021-08-06
1,167.18049621582,167.093505859375,42964000,2021-08-09
1,167.250503540039,166.033996582031,48252000,2021-08-10
1,166.572494506836,164.605499267578,58944000,2021-08-11
1,164.5,165.175003051758,46282000,2021-08-12
1,165.283493041992,164.698501586914,41134000,2021-08-13
1,164.149993896484,164.949493408203,66394000,2021-08-16
1,163.875,162.098007202148,67758000,2021-08-17
1,162.099502563477,160.061004638672,56086000,2021-08-18
1,159.70100402832,159.387496948242,75658000,2021-08-19
1,160.193496704102,159.997497558594,67168000,2021-08-20
1,160.595001220703,163.293502807617,65362000,2021-08-23
1,164,165.289001464844,51036000,2021-08-24
1,165.493499755859,164.958999633789,33606000,2021-08-25
1,164.949996948242,165.800003051758,41976000,2021-08-26
1,166.661499023438,167.481506347656,48048000,2021-08-27
1,167.871505737305,171.078506469727,63844000,2021-08-30
1,171.240005493164,173.539505004883,87128000,2021-08-31
1,174.820007324219,173.949996948242,72598000,2021-09-01
1,174.738006591797,173.156005859375,58474000,2021-09-02
1,172.600006103516,173.902496337891,51514000,2021-09-03
1,173.899993896484,175.464492797852,54758000,2021-09-07
1,175.582504272461,176.274993896484,61068000,2021-09-08
1,176.300994873047,174.207992553711,54384000,2021-09-09
1,175.091506958008,173.457504272461,47946000,2021-09-10
1,174.139999389648,172.858505249023,51380000,2021-09-13
1,173.777496337891,172.5,38738000,2021-09-14
1,172.126007080078,173.789505004883,59150000,2021-09-15
1,172.998001098633,174.412002563477,51672000,2021-09-16
1,174.420501708984,173.126007080078,92332000,2021-09-17
1,169.800003051758,167.786499023438,93382000,2021-09-20
1,168.75,167.181503295898,55618000,2021-09-21
1,167.550003051758,169.002502441406,48228000,2021-09-22
1,169.002502441406,170.800003051758,47588000,2021-09-23
1,170.100494384766,171.276000976563,42324000,2021-09-24
1,168.574996948242,170.289993286133,72690000,2021-09-27
1,167.885498046875,165.798004150391,88616000,2021-09-28
1,166.105499267578,165.055999755859,51246000,2021-09-29
1,165.800003051758,164.251998901367,56848000,2021-09-30
1,164.450500488281,164.162994384766,56712000,2021-10-01
1,163.969497680664,159.488998413086,90462000,2021-10-04
1,160.225006103516,161.050003051758,65384000,2021-10-05
1,160.676498413086,163.100494384766,50660000,2021-10-06
1,164.576995849609,165.121505737305,48182000,2021-10-07
1,165.850006103516,164.430999755859,39964000,2021-10-08
1,163.75,162.315002441406,40684000,2021-10-11
1,162.850006103516,162.366500854492,36392000,2021-10-12
1,163.485504150391,164.214004516602,48402000,2021-10-13
1,165.122497558594,164.99299621582,42190000,2021-10-14
1,165.570999145508,170.45100402832,103598000,2021-10-15
1,169.417999267578,172.337005615234,63482000,2021-10-18
1,171.714492797852,172.207504272461,47722000,2021-10-19
1,172.632995605469,170.753005981445,42796000,2021-10-20
1,170.712493896484,171.750503540039,37628000,2021-10-21
1,171.050003051758,166.777496337891,62782000,2021-10-22
1,166.75,166.018493652344,44520000,2021-10-25
1,167.475494384766,168.803497314453,53966000,2021-10-26
1,169.399993896484,169.624496459961,54044000,2021-10-27
1,170.104995727539,172.328506469727,114174000,2021-10-28
1,165.001007080078,168.621505737305,129722000,2021-10-29
1,168.089996337891,165.905502319336,72178000,2021-11-01
1,165.750503540039,165.637496948242,52552000,2021-11-02
1,165.449996948242,169.199996948242,67944000,2021-11-03
1,168.5,173.850006103516,107060000,2021-11-04
1,173.850006103516,175.949493408203,99940000,2021-11-05
1,176.162002563477,174.449005126953,61480000,2021-11-08
1,175.762496948242,178.811492919922,85898000,2021-11-09
1,178.193496704102,174.102493286133,80548000,2021-11-10
1,175.649993896484,173.625,45288000,2021-11-11
1,174.25,176.257507324219,53788000,2021-11-12
1,176.850006103516,177.283996582031,58594000,2021-11-15
1,176.949996948242,177.035003662109,44342000,2021-11-16
1,178.235992431641,177.449996948242,51206000,2021-11-17
1,178.317504882813,184.802993774414,114070000,2021-11-18
1,185.634506225586,183.828506469727,98734000,2021-11-19
1,183.819000244141,178.628494262695,96844000,2021-11-22
1,179.251998901367,179.001998901367,73804000,2021-11-23
1,178.133499145508,179.020492553711,46560000,2021-11-24
1,180.104995727539,175.227996826172,59826000,2021-11-26
1,177.38200378418,178.078506469727,65312000,2021-11-29
1,178.175003051758,175.353500366211,80022000,2021-11-30
1,177.25,172.186004638672,74916000,2021-12-01
1,173,171.86799621582,64726000,2021-12-02
1,172.75,169.489501953125,80712000,2021-12-03
1,169.649993896484,171.368499755859,68860000,2021-12-06
1,174.600006103516,176.164505004883,66410000,2021-12-07
1,176.150497436523,176.158004760742,45254000,2021-12-08
1,175.75,174.171005249023,46062000,2021-12-09
1,175.417007446289,172.212005615234,60690000,2021-12-10
1,172,169.567504882813,62170000,2021-12-13
1,167.550003051758,169.091506958008,55976000,2021-12-14
1,168.598007202148,173.315002441406,75794000,2021-12-15
1,173.368499755859,168.871002197266,60876000,2021-12-16
1,167.710494995117,170.017501831055,85542000,2021-12-17
1,166.850006103516,167.078994750977,57372000,2021-12-20
1,167.850494384766,170.417007446289,55956000,2021-12-21
1,169.270004272461,171.037002563477,55036000,2021-12-22
1,170.427993774414,171.068496704102,36788000,2021-12-23
1,171.037002563477,169.669494628906,58688000,2021-12-27
1,170.182495117188,170.660995483398,54638000,2021-12-28
1,170.839996337891,169.20100402832,35754000,2021-12-29
1,169.699996948242,168.644500732422,37584000,2021-12-30
1,168.955993652344,166.716995239258,47830000,2021-12-31
2,222.639999389648,220.309997558594,10319900,2021-01-04
2,219.490005493164,221.520004272461,8657200,2021-01-05
2,218,216.149993896484,9789800,2021-01-06
2,217.029998779297,217.979995727539,8443100,2021-01-07
2,220,222.039993286133,7301700,2021-01-08
2,219.630004882812,218.25,7199000,2021-01-11
2,218,215.520004272461,10736000,2021-01-12
2,217,218.179992675781,6839200,2021-01-13
2,218.229995727539,215.600006103516,6548000,2021-01-14
2,216.169998168945,213.139999389648,8525600,2021-01-15
2,215.350006103516,216.759994506836,7753800,2021-01-19
2,221.990005493164,223.440002441406,9857700,2021-01-20
2,223.690002441406,222.169998168945,6785900,2021-01-21
2,224.899993896484,225.770004272461,10186100,2021-01-22
2,229.690002441406,225.919998168945,8213500,2021-01-25
2,227.800003051758,226.259994506836,5021000,2021-01-26
2,223.699996948242,224.779998779297,7641100,2021-01-27
2,225,226.5,7246000,2021-01-28
2,224.660003662109,225.559997558594,6473000,2021-01-29
2,227.210006713867,228.460006713867,5696700,2021-02-01
2,231.470001220703,234.199996948242,7134900,2021-02-02
2,235,234.820007324219,5357600,2021-02-03
2,235.520004272461,237.979995727539,4770700,2021-02-04
2,239.149993896484,238.889999389648,5020000,2021-02-05
2,239.509994506836,238.929992675781,4336400,2021-02-08
2,239.559997558594,236.699996948242,5157200,2021-02-09
2,237.449996948242,236.720001220703,5535600,2021-02-10
2,238.929992675781,241.240005493164,6091600,2021-02-11
2,240.949996948242,240.369995117187,4314400,2021-02-12
2,245,248.589996337891,10837600,2021-02-16
2,248.589996337891,247.660003662109,5879200,2021-02-17
2,245.970001220703,247.009994506836,4152800,2021-02-18
2,248,246.559997558594,4647700,2021-02-19
2,244.259994506836,240.949996948242,5055000,2021-02-22
2,235.259994506836,235.639999389648,8641600,2021-02-23
2,235.529998779297,240.470001220703,6128300,2021-02-24
2,238.529998779297,231.080001831055,8828900,2021-02-25
2,229.389999389648,216.5,20372900,2021-02-26
2,219.899993896484,217.539993286133,14027700,2021-03-01
2,218.399993896484,213.470001220703,10211500,2021-03-02
2,212.830001831055,206,11459000,2021-03-03
2,206.839996337891,205.330001831055,12800500,2021-03-04
2,210.009994506836,210.759994506836,11406000,2021-03-05
2,213.619995117187,207.720001220703,9576400,2021-03-08
2,212.179992675781,211.529998779297,9732200,2021-03-09
2,214.720001220703,211.960006713867,7186400,2021-03-10
2,215,215.949996948242,6431000,2021-03-11
2,213.449996948242,212.210006713867,6114600,2021-03-12
2,211.850006103516,212.800003051758,5733700,2021-03-15
2,214.839996337891,214.479995727539,5311000,2021-03-16
2,213.520004272461,213.119995117187,5805100,2021-03-17
2,210.699996948242,209.479995727539,5580100,2021-03-18
2,209.809997558594,212.199996948242,7088400,2021-03-19
2,211.479995727539,215.169998168945,5002500,2021-03-22
2,214.759994506836,215,4578000,2021-03-23
2,215.130004882812,209.529998779297,4617700,2021-03-24
2,206.169998168945,205.440002441406,7977200,2021-03-25
2,205.639999389648,209.089996337891,7333200,2021-03-26
2,209.009994506836,210.770004272461,5686900,2021-03-29
2,208.639999389648,210,4717900,2021-03-30
2,210.440002441406,211.869995117187,6838000,2021-03-31
2,213.600006103516,218.720001220703,7763500,2021-04-01
2,219.610000610352,220.289993286133,5553200,2021-04-05
2,219.820007324219,221.089996337891,5448500,2021-04-06
2,221.960006713867,220.789993286133,4403400,2021-04-07
2,223,224.449996948242,6169100,2021-04-08
2,224.330001831055,231.279998779297,7319300,2021-04-09
2,229.520004272461,228.759994506836,6205700,2021-04-12
2,229,232,5397100,2021-04-13
2,232.850006103516,228.020004272461,4617600,2021-04-14
2,229.869995117187,233,5073900,2021-04-15
2,234,231.910003662109,5088700,2021-04-16
2,230.830001831055,230.5,4257700,2021-04-19
2,230,227.960006713867,4081200,2021-04-20
2,227.110000610352,230.559997558594,4024000,2021-04-21
2,230,231.350006103516,4975400,2021-04-22
2,232.940002441406,233.509994506836,5447100,2021-04-23
2,234.039993286133,235.460006713867,3459600,2021-04-26
2,235.460006713867,234.210006713867,3445200,2021-04-27
2,235,236.880004882812,4274500,2021-04-28
2,237.320007324219,234.360000610352,4140800,2021-04-29
2,232.800003051758,230.320007324219,5024800,2021-04-30
2,230.770004272461,223.759994506836,5835700,2021-05-03
2,221.669998168945,217.179992675781,6727500,2021-05-04
2,218.820007324219,215.399993896484,4205800,2021-05-05
2,215.809997558594,218.050003051758,5200000,2021-05-06
2,220.509994506836,216.5,5774700,2021-05-07
2,215.5,213.889999389648,5263700,2021-05-10
2,209,215.559997558594,6097900,2021-05-11
2,213.339996337891,210.539993286133,5482500,2021-05-12
2,212.970001220703,211.860000610352,5337000,2021-05-13
2,214.190002441406,217.660003662109,4429000,2021-05-14
2,216.589996337891,215.059997558594,3816100,2021-05-17
2,215.440002441406,214.330001831055,3540600,2021-05-18
2,215.850006103516,221.339996337891,8092100,2021-05-19
2,222.979995727539,223.779998779297,6705500,2021-05-20
2,225.210006713867,222.580001831055,4913600,2021-05-21
2,225,226.990005493164,5288300,2021-05-24
2,228,227.710006713867,6256300,2021-05-25
2,228.479995727539,229.679992675781,5807100,2021-05-26
2,229.520004272461,225.830001831055,15344100,2021-05-27
2,239.220001220703,238.100006103516,17810800,2021-05-28
2,238,236.199996948242,8103900,2021-06-01
2,234.399993896484,234.619995117187,5543900,2021-06-02
2,232.889999389648,230.839996337891,5109000,2021-06-03
2,231.630004882813,237.479995727539,6177600,2021-06-04
2,236.600006103516,238.139999389648,3510800,2021-06-07
2,238.800003051758,236.419998168945,5827300,2021-06-08
2,238.869995117187,236.089996337891,3350900,2021-06-09
2,236,240.190002441406,4659500,2021-06-10
2,239.029998779297,240.309997558594,4624200,2021-06-11
2,240.699996948242,246.259994506836,6764700,2021-06-14
2,245.210006713867,242.580001831055,5135300,2021-06-15
2,242,242.389999389648,5099300,2021-06-16
2,242,244.429992675781,5170200,2021-06-17
2,241.850006103516,242.779998779297,7822200,2021-06-18
2,243.449996948242,244.479995727539,5895100,2021-06-21
2,243.800003051758,243.110000610352,4457200,2021-06-22
2,243.75,241.839996337891,4482400,2021-06-23
2,243.350006103516,243.770004272461,4987300,2021-06-24
2,244.190002441406,241.869995117188,15409300,2021-06-25
2,244.210006713867,244.570007324219,4274900,2021-06-28
2,244.440002441406,245.809997558594,3871900,2021-06-29
2,245.479995727539,244.270004272461,4168800,2021-06-30
2,244.5,244.979995727539,3899600,2021-07-01
2,246.919998168945,248.199996948242,4056200,2021-07-02
2,249,250.25,5590200,2021-07-06
2,253,248.440002441406,5101400,2021-07-07
2,244.839996337891,245.800003051758,5159600,2021-07-08
2,245.589996337891,245.059997558594,4213500,2021-07-09
2,247.220001220703,242.910003662109,5604500,2021-07-12
2,242.289993286133,244.020004272461,6699800,2021-07-13
2,244.5,242.429992675781,6375700,2021-07-14
2,241.220001220703,237.580001831055,7912600,2021-07-15
2,238.300003051758,238.429992675781,7288100,2021-07-16
2,236.509994506836,237.550003051758,8843000,2021-07-19
2,238.699996948242,240.110000610352,8487000,2021-07-20
2,241.440002441406,242.110000610352,15323100,2021-07-21
2,243.5,248.279998779297,7868700,2021-07-22
2,250,248.25,5877300,2021-07-23
2,248.199996948242,247.600006103516,3960700,2021-07-26
2,247.210006713867,243.509994506836,6352500,2021-07-27
2,243.820007324219,243.960006713867,4100200,2021-07-28
2,243.490005493164,244.039993286133,3271100,2021-07-29
2,243,241.929992675781,3748400,2021-07-30
2,242.309997558594,240.860000610352,3525700,2021-08-02
2,241.380004882812,241.130004882812,3077900,2021-08-03
2,241.619995117187,244.169998168945,4121600,2021-08-04
2,244.679992675781,250.559997558594,5235200,2021-08-05
2,249.229995727539,250.589996337891,4045400,2021-08-06
2,251.419998168945,249.320007324219,3312200,2021-08-09
2,250.869995117187,243.389999389648,4430600,2021-08-10
2,244.669998168945,242.279998779297,3999200,2021-08-11
2,242.5,248.389999389648,4467400,2021-08-12
2,251.710006713867,251.559997558594,5986400,2021-08-13
2,250.169998168945,249.199996948242,4047500,2021-08-16
2,248.259994506836,246.990005493164,3472600,2021-08-17
2,248,251.220001220703,8306700,2021-08-18
2,249.169998168945,253.070007324219,6600800,2021-08-19
2,253,256.130004882812,5510700,2021-08-20
2,257,260.519989013672,7603900,2021-08-23
2,261.920013427734,259.660003662109,6685200,2021-08-24
2,260.859985351563,260.850006103516,9701000,2021-08-25
2,269.799987792969,267.790008544922,18987000,2021-08-26
2,267.859985351562,266.529998779297,7992500,2021-08-27
2,265.809997558594,264.970001220703,5730000,2021-08-30
2,264.769989013672,265.269989013672,5901500,2021-08-31
2,266.269989013672,268.320007324219,7189000,2021-09-01
2,269,264.149993896484,4498300,2021-09-02
2,263.600006103516,267.079986572266,7356700,2021-09-03
2,266.540008544922,265.209991455078,4672500,2021-09-07
2,263.619995117187,262.619995117188,3851500,2021-09-08
2,261.820007324219,260.739990234375,4126500,2021-09-09
2,261,257.200012207031,5280900,2021-09-10
2,257,254.110000610352,5258200,2021-09-13
2,254.110000610352,254.369995117188,4097500,2021-09-14
2,254.539993286133,256.160003662109,4764600,2021-09-15
2,255.529998779297,260.359985351562,5122600,2021-09-16
2,259.269989013672,260.529998779297,7049400,2021-09-17
2,256.589996337891,258.220001220703,5985500,2021-09-20
2,259.470001220703,257.970001220703,6040600,2021-09-21
2,258.899993896484,259.170013427734,4355600,2021-09-22
2,270,277.859985351562,15617200,2021-09-23
2,278.5,285.630004882813,13368300,2021-09-24
2,282.440002441406,279.679992675781,5941100,2021-09-27
2,275.109985351562,272.279998779297,7127100,2021-09-28
2,273.489990234375,270.5,4361900,2021-09-29
2,270.649993896484,271.220001220703,5224200,2021-09-30
2,271.5,275.260009765625,4756000,2021-10-01
2,275.220001220703,270.859985351562,6393800,2021-10-04
2,272.109985351562,271.769989013672,4050400,2021-10-05
2,269.670013427734,275.269989013672,4745500,2021-10-06
2,276.899993896484,274.579986572266,5374200,2021-10-07
2,275.540008544922,272.480010986328,2683300,2021-10-08
2,271.779998779297,273.75,2693000,2021-10-11
2,276.420013427734,279,5970100,2021-10-12
2,280,284.410003662109,6573500,2021-10-13
2,286,290.019989013672,5433900,2021-10-14
2,292.489990234375,291.660003662109,5119300,2021-10-15
2,290.779998779297,291.700012207031,5163300,2021-10-18
2,292.100006103516,292.339996337891,3631200,2021-10-19
2,293.109985351562,290.089996337891,4487900,2021-10-20
2,289.470001220703,289.809997558594,2828500,2021-10-21
2,289,292.559997558594,2927000,2021-10-22
2,293.299987792969,293.920013427734,2993500,2021-10-25
2,295.779998779297,295.109985351562,3601400,2021-10-26
2,296.529998779297,295.149993896484,3742700,2021-10-27
2,295.070007324219,298.380004882812,3450400,2021-10-28
2,298,299.690002441406,4251900,2021-10-29
2,301.5,302.760009765625,3825100,2021-11-01
2,301.720001220703,302.950012207031,4177500,2021-11-02
2,303.950012207031,302.890014648437,3260200,2021-11-03
2,303.5,308.040008544922,3833800,2021-11-04
2,308.5,307.25,4681800,2021-11-05
2,307.200012207031,309.959991455078,3893000,2021-11-08
2,310,309.709991455078,3126500,2021-11-09
2,306.570007324219,299.670013427734,4350900,2021-11-10
2,301.5,302.980010986328,2681900,2021-11-11
2,304.5,306.649993896484,3803700,2021-11-12
2,306.899993896484,305.489990234375,3595300,2021-11-15
2,304.079986572266,307.089996337891,2989400,2021-11-16
2,307.779998779297,308.019989013672,3864700,2021-11-17
2,306.160003662109,302.989990234375,4443100,2021-11-18
2,305.709991455078,301.170013427734,4758900,2021-11-19
2,301.839996337891,296.839996337891,4474700,2021-11-22
2,293.649993896484,291.420013427734,6431100,2021-11-23
2,286.040008544922,289.170013427734,5091400,2021-11-24
2,284.5,284.209991455078,4195300,2021-11-26
2,289.519989013672,296.739990234375,8215600,2021-11-29
2,296.190002441406,284.959991455078,13597600,2021-11-30
2,271.260009765625,251.5,30723100,2021-12-01
2,252.820007324219,261.200012207031,12200800,2021-12-02
2,261.549987792969,258.320007324219,8944000,2021-12-03
2,256.100006103516,258.75,7123000,2021-12-06
2,265.470001220703,266.989990234375,7401200,2021-12-07
2,268.309997558594,266.309997558594,4586500,2021-12-08
2,266.040008544922,264.320007324219,3967000,2021-12-09
2,266.100006103516,266.029998779297,3480100,2021-12-10
2,265.799987792969,265.760009765625,3625700,2021-12-13
2,262,255.589996337891,7227300,2021-12-14
2,254.850006103516,260.040008544922,6484900,2021-12-15
2,260,253.119995117187,6556700,2021-12-16
2,251.240005493164,252.929992675781,12119400,2021-12-17
2,249.889999389648,247.210006713867,5580100,2021-12-20
2,248,252.550003051758,5428200,2021-12-21
2,253.419998168945,252.800003051758,4982400,2021-12-22
2,251.229995727539,253.139999389648,3769500,2021-12-23
2,253.389999389648,258.299987792969,3531800,2021-12-27
2,259.730010986328,255.449996948242,3293700,2021-12-28
2,256,254.539993286133,2592700,2021-12-29
2,255.300003051758,255.330001831055,2950600,2021-12-30
2,254.470001220703,254.130004882813,3169300,2021-12-31
3,55.8199996948242,54.0400009155273,4852800,2021-01-04
3,54.1399993896484,55.7999992370606,3112800,2021-01-05
3,56.9500007629395,58.4300003051758,6208400,2021-01-06
3,59,58.5099983215332,4437600,2021-01-07
3,58.3699989318848,58.2099990844727,4063500,2021-01-08
3,57.7000007629395,58.8600006103516,3455900,2021-01-11
3,59.3199996948242,61.0400009155273,6235000,2021-01-12
3,60.75,60.0299987792969,3236300,2021-01-13
3,60.2099990844727,59.6500015258789,3578800,2021-01-14
3,58.6199989318848,57.310001373291,6692900,2021-01-15
3,57.7599983215332,57.5499992370605,4919300,2021-01-19
3,57.8699989318848,58.5699996948242,3724400,2021-01-20
3,58.5099983215332,57.560001373291,3442000,2021-01-21
3,56.9900016784668,57.5,2621500,2021-01-22
3,56.8600006103516,57.2299995422363,3682400,2021-01-25
3,57.8899993896484,55.7400016784668,3060300,2021-01-26
3,54.6399993896484,54.3899993896484,6283500,2021-01-27
3,54.1399993896484,54.3800010681152,5817000,2021-01-28
3,53.8499984741211,51.9000015258789,8895400,2021-01-29
3,52.3899993896484,52.75,4128300,2021-02-01
3,53.560001373291,54.6100006103516,5229500,2021-02-02
3,54.310001373291,55.3499984741211,3984200,2021-02-03
3,55.4700012207031,56.3400001525879,4312200,2021-02-04
3,56.7400016784668,57.2400016784668,3732500,2021-02-05
3,57.75,57.3499984741211,2543200,2021-02-08
3,57.5,56.5999984741211,4209500,2021-02-09
3,57,57.6699981689453,3453000,2021-02-10
3,57.810001373291,57.6699981689453,2326500,2021-02-11
3,57.560001373291,58.1500015258789,1975100,2021-02-12
